@relation class_relation-weka.filters.unsupervised.attribute.Remove-R14-15

@attribute tagName {BODY,DIV,TD,FONT,H1,H2,H3,H4,H5,LI,SPAN,UL,P,EM}
@attribute wordCount_AE numeric
@attribute densityinHTML_AE numeric
@attribute LinkCount_AE numeric
@attribute wordCountinLink_AE numeric
@attribute meanofWordinLinks_AE numeric
@attribute meanofWordinLinksAllWords_AE numeric
@attribute wordCount numeric
@attribute DensityinHTML numeric
@attribute LinkCount numeric
@attribute wordCountinLink numeric
@attribute meanofWordinLinks numeric
@attribute meanofWordinLinksAllWords numeric
@attribute tag_idORclass numeric
@attribute class {IRRELEVANT,MAIN,HEADLINE,INFORMATIONABOUTARTICLE}

@data
TD,2,0.002736,1,3,3,1.5,2,0.002736,1,3,3,1.5,0,IRRELEVANT
TD,4,0.005472,0,0,0,0,4,0.005472,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,1,0.001368,1,2,2,2,1,0.001368,1,2,2,2,0,IRRELEVANT
TD,1,0.001368,1,2,2,2,1,0.001368,1,2,2,2,0,IRRELEVANT
TD,1,0.001368,1,2,2,2,1,0.001368,1,2,2,2,0,IRRELEVANT
TD,1,0.001368,1,2,2,2,1,0.001368,1,2,2,2,0,IRRELEVANT
TD,13,0.017784,0,0,0,0,13,0.017784,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,2,0.002736,0,0,0,0,2,0.002736,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,168,0.229822,0,0,0,0,168,0.229822,0,0,0,0,1,MAIN
TD,373,0.51026,15,379,25.266667,1.016086,373,0.51026,15,379,25.266667,1.016086,0,IRRELEVANT
TD,2,0.003008,1,3,3,1.5,2,0.003008,1,3,3,1.5,0,IRRELEVANT
TD,4,0.006015,0,0,0,0,4,0.006015,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,1,0.001504,1,2,2,2,1,0.001504,1,2,2,2,0,IRRELEVANT
TD,1,0.001504,1,2,2,2,1,0.001504,1,2,2,2,0,IRRELEVANT
TD,1,0.001504,1,2,2,2,1,0.001504,1,2,2,2,0,IRRELEVANT
TD,1,0.001504,1,2,2,2,1,0.001504,1,2,2,2,0,IRRELEVANT
TD,16,0.02406,0,0,0,0,16,0.02406,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,2,0.003008,0,0,0,0,2,0.003008,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,100,0.150376,0,0,0,0,100,0.150376,0,0,0,0,1,MAIN
TD,373,0.560902,15,379,25.266667,1.016086,373,0.560902,15,379,25.266667,1.016086,0,IRRELEVANT
DIV,15,0.018713,13,16,1.230769,1,15,0.017544,13,16,1.230769,1.066667,0,IRRELEVANT
DIV,144,0.168421,60,140,2.333333,0.972222,144,0.168421,60,140,2.333333,0.972222,1,IRRELEVANT
UL,144,0.168421,60,140,2.333333,0.972222,144,0.168421,60,140,2.333333,0.972222,1,IRRELEVANT
H1,8,0.009357,0,0,0,0,8,0.009357,0,0,0,0,0,HEADLINE
DIV,6,0.007018,0,0,0,0,6,0.007018,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,544,0.636257,10,40,4,0.073529,574,0.671345,11,40,3.636364,0.069686,0,MAIN
DIV,15,0.017544,0,0,0,0,15,0.017544,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.002339,0,0,0,0,118,0.138012,20,83,4.15,0.70339,1,IRRELEVANT
DIV,22,0.025731,14,21,1.5,0.954545,22,0.025731,14,21,1.5,0.954545,0,IRRELEVANT
UL,14,0.016374,6,13,2.166667,0.928571,14,0.016374,6,13,2.166667,0.928571,0,IRRELEVANT
DIV,15,0.013491,13,16,1.230769,1,15,0.012648,13,16,1.230769,1.066667,0,IRRELEVANT
DIV,144,0.121417,60,140,2.333333,0.972222,144,0.121417,60,140,2.333333,0.972222,1,IRRELEVANT
UL,144,0.121417,60,140,2.333333,0.972222,144,0.121417,60,140,2.333333,0.972222,1,IRRELEVANT
H1,10,0.008432,0,0,0,0,10,0.008432,0,0,0,0,0,HEADLINE
DIV,6,0.005059,0,0,0,0,6,0.005059,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,895,0.754637,16,39,2.4375,0.043575,913,0.769815,17,39,2.294118,0.042716,0,MAIN
DIV,9,0.007589,0,0,0,0,9,0.007589,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.001686,0,0,0,0,118,0.099494,20,83,4.15,0.70339,1,IRRELEVANT
DIV,22,0.01855,14,21,1.5,0.954545,22,0.01855,14,21,1.5,0.954545,0,IRRELEVANT
UL,14,0.011804,6,13,2.166667,0.928571,14,0.011804,6,13,2.166667,0.928571,0,IRRELEVANT
DIV,10,0.016667,9,11,1.222222,1.1,10,0.016667,9,11,1.222222,1.1,1,IRRELEVANT
DIV,8,0.013333,1,10,10,1.25,8,0.013333,1,10,10,1.25,1,IRRELEVANT
DIV,6,0.01,5,7,1.4,1.166667,6,0.01,5,7,1.4,1.166667,1,IRRELEVANT
DIV,0,0.003333,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,7,0.011667,1,8,8,1.142857,7,0.011667,1,8,8,1.142857,0,IRRELEVANT
DIV,7,0.011667,1,8,8,1.142857,7,0.011667,1,8,8,1.142857,0,IRRELEVANT
H2,10,0.016667,0,0,0,0,10,0.016667,0,0,0,0,1,HEADLINE
DIV,345,0.575,2,2,1,0.005797,345,0.575,2,2,1,0.005797,1,MAIN
DIV,7,0.011667,1,8,8,1.142857,7,0.011667,1,8,8,1.142857,0,IRRELEVANT
DIV,7,0.011667,1,8,8,1.142857,7,0.011667,1,8,8,1.142857,0,IRRELEVANT
DIV,25,0.041667,11,25,2.272727,1,25,0.041667,11,25,2.272727,1,0,IRRELEVANT
DIV,10,0.016667,9,11,1.222222,1.1,10,0.016667,9,11,1.222222,1.1,1,IRRELEVANT
DIV,13,0.021667,5,13,2.6,1,23,0.038333,6,16,2.666667,0.695652,1,IRRELEVANT
DIV,10,0.016978,9,11,1.222222,1.1,10,0.016978,9,11,1.222222,1.1,1,IRRELEVANT
DIV,8,0.013582,1,10,10,1.25,8,0.013582,1,10,10,1.25,1,IRRELEVANT
DIV,6,0.010187,5,7,1.4,1.166667,6,0.010187,5,7,1.4,1.166667,1,IRRELEVANT
DIV,0,0.003396,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,10,0.016978,1,12,12,1.2,10,0.016978,1,12,12,1.2,0,IRRELEVANT
H2,7,0.011885,0,0,0,0,7,0.011885,0,0,0,0,1,HEADLINE
DIV,346,0.587436,1,2,2,0.00578,346,0.587436,1,2,2,0.00578,1,MAIN
DIV,10,0.016978,1,12,12,1.2,10,0.016978,1,12,12,1.2,0,IRRELEVANT
DIV,25,0.042445,11,25,2.272727,1,25,0.042445,11,25,2.272727,1,0,IRRELEVANT
DIV,10,0.016978,9,11,1.222222,1.1,10,0.016978,9,11,1.222222,1.1,1,IRRELEVANT
DIV,13,0.022071,5,13,2.6,1,23,0.039049,6,16,2.666667,0.695652,1,IRRELEVANT
UL,9,0.011921,9,11,1.222222,1.222222,9,0.011921,9,11,1.222222,1.222222,1,IRRELEVANT
DIV,13,0.017219,4,11,2.75,0.846154,22,0.029139,7,20,2.857143,0.909091,0,IRRELEVANT
DIV,0,0.002649,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
H1,10,0.013245,0,0,0,0,10,0.013245,0,0,0,0,0,HEADLINE
DIV,10,0.01457,1,3,3,0.272727,10,0.013245,1,3,3,0.3,1,INFORMATIONABOUTARTICLE
DIV,214,0.283444,4,30,7.5,0.140187,214,0.283444,4,30,7.5,0.140187,1,MAIN
DIV,12,0.015894,2,12,6,1,12,0.015894,2,12,6,1,1,IRRELEVANT
UL,181,0.239735,0,0,0,0,181,0.239735,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,55,0.072848,5,51,10.2,0.927273,55,0.072848,5,51,10.2,0.927273,0,IRRELEVANT
DIV,2,0.002649,0,0,0,0,30,0.039735,5,25,5,0.833333,0,IRRELEVANT
DIV,2,0.002649,0,0,0,0,6,0.007947,1,7,7,1.166667,0,IRRELEVANT
DIV,2,0.002649,0,0,0,0,62,0.082119,28,50,1.785714,0.806452,1,IRRELEVANT
DIV,16,0.014324,2,4,2,0.25,16,0.014324,2,4,2,0.25,1,IRRELEVANT
DIV,2,0.001791,1,3,3,1.5,2,0.001791,3,5,1.666667,2.5,1,IRRELEVANT
DIV,1,0.000895,1,4,4,4,1,0.000895,1,4,4,4,0,IRRELEVANT
DIV,2,0.001791,1,2,2,1,57,0.05103,26,54,2.076923,0.947368,0,IRRELEVANT
DIV,55,0.050134,25,53,2.12,0.946429,55,0.049239,25,53,2.12,0.963636,1,IRRELEVANT
DIV,6,0.005372,4,7,1.75,1.166667,6,0.005372,4,7,1.75,1.166667,0,IRRELEVANT
UL,17,0.015219,11,18,1.636364,1.058824,17,0.015219,11,18,1.636364,1.058824,1,IRRELEVANT
DIV,8,0.007162,4,6,1.5,0.75,8,0.007162,4,6,1.5,0.75,1,IRRELEVANT
H1,3,0.002686,0,0,0,0,3,0.002686,0,0,0,0,0,HEADLINE
DIV,24,0.021486,0,0,0,0,24,0.021486,0,0,0,0,1,INFORMATIONABOUTARTICLE
DIV,11,0.009848,1,3,3,0.272727,42,0.037601,3,6,2,0.142857,0,INFORMATIONABOUTARTICLE
DIV,7,0.006267,2,4,2,0.571429,7,0.006267,2,4,2,0.571429,1,IRRELEVANT
DIV,30,0.026858,0,0,0,0,30,0.026858,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,61,0.055506,8,65,8.125,1.048387,61,0.054611,8,65,8.125,1.065574,1,IRRELEVANT
DIV,3,0.002686,3,4,1.333333,1.333333,3,0.002686,3,4,1.333333,1.333333,0,IRRELEVANT
DIV,4,0.003581,3,5,1.666667,1.25,4,0.003581,3,5,1.666667,1.25,0,IRRELEVANT
DIV,3,0.002686,1,4,4,1.333333,3,0.002686,1,4,4,1.333333,0,IRRELEVANT
DIV,82,0.073411,28,55,1.964286,0.670732,82,0.073411,28,55,1.964286,0.670732,1,IRRELEVANT
UL,9,0.008303,9,11,1.222222,1.222222,9,0.008303,9,11,1.222222,1.222222,1,IRRELEVANT
DIV,13,0.011993,4,11,2.75,0.846154,22,0.020295,7,20,2.857143,0.909091,0,IRRELEVANT
DIV,0,0.001845,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
H1,10,0.009225,0,0,0,0,10,0.009225,0,0,0,0,0,HEADLINE
DIV,10,0.010148,1,3,3,0.272727,10,0.009225,1,3,3,0.3,1,INFORMATIONABOUTARTICLE
DIV,238,0.219557,5,28,5.6,0.117647,238,0.219557,5,28,5.6,0.117647,1,MAIN
DIV,0,0,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
UL,499,0.460332,0,0,0,0,499,0.460332,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.001845,0,0,0,0,30,0.027675,5,25,5,0.833333,0,IRRELEVANT
DIV,2,0.001845,0,0,0,0,6,0.005535,1,7,7,1.166667,0,IRRELEVANT
DIV,2,0.001845,0,0,0,0,62,0.057196,28,50,1.785714,0.806452,1,IRRELEVANT
DIV,12,0.013529,12,13,1.083333,1.083333,12,0.013529,12,13,1.083333,1.083333,0,IRRELEVANT
DIV,4,0.00451,4,5,1.25,1.25,4,0.00451,4,5,1.25,1.25,0,IRRELEVANT
DIV,4,0.00451,1,5,5,1.25,4,0.00451,1,5,5,1.25,0,IRRELEVANT
DIV,6,0.006764,1,7,7,1.166667,6,0.006764,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.010147,1,10,10,1.111111,9,0.010147,1,10,10,1.111111,0,IRRELEVANT
DIV,7,0.007892,1,8,8,1.142857,7,0.007892,1,8,8,1.142857,0,IRRELEVANT
DIV,6,0.006764,1,7,7,1.166667,6,0.006764,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.010147,1,10,10,1.111111,9,0.010147,1,10,10,1.111111,0,IRRELEVANT
DIV,11,0.012401,1,12,12,1.090909,11,0.012401,1,12,12,1.090909,0,IRRELEVANT
DIV,7,0.007892,1,8,8,1.142857,7,0.007892,1,8,8,1.142857,0,IRRELEVANT
DIV,11,0.012401,1,12,12,1.090909,11,0.012401,1,12,12,1.090909,0,IRRELEVANT
DIV,11,0.012401,1,12,12,1.090909,11,0.012401,1,12,12,1.090909,0,IRRELEVANT
DIV,9,0.010147,1,10,10,1.111111,9,0.010147,1,10,10,1.111111,0,IRRELEVANT
DIV,2,0.002255,1,4,4,2,2,0.002255,1,4,4,2,0,IRRELEVANT
DIV,5,0.005637,1,6,6,1.2,5,0.005637,1,6,6,1.2,0,IRRELEVANT
DIV,6,0.006764,1,7,7,1.166667,6,0.006764,1,7,7,1.166667,0,IRRELEVANT
DIV,12,0.013529,1,13,13,1.083333,12,0.013529,1,13,13,1.083333,0,IRRELEVANT
DIV,0,0.002255,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
H2,8,0.009019,0,0,0,0,8,0.009019,0,0,0,0,0,HEADLINE
DIV,16,0.018038,0,0,0,0,16,0.018038,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,7,0.007892,0,0,0,0,7,0.007892,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,10,0.011274,0,0,0,0,10,0.011274,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,5,0.005637,0,0,0,0,5,0.005637,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,73,0.0823,10,54,5.4,0.739726,73,0.0823,10,54,5.4,0.739726,0,IRRELEVANT
DIV,60,0.067644,10,42,4.2,0.7,60,0.067644,10,42,4.2,0.7,0,IRRELEVANT
DIV,76,0.085682,10,57,5.7,0.75,76,0.085682,10,57,5.7,0.75,0,IRRELEVANT
DIV,47,0.052988,6,13,2.166667,0.276596,47,0.052988,6,13,2.166667,0.276596,0,IRRELEVANT
DIV,35,0.039459,4,5,1.25,0.142857,35,0.039459,4,5,1.25,0.142857,0,IRRELEVANT
DIV,18,0.020293,4,7,1.75,0.388889,18,0.020293,4,7,1.75,0.388889,0,IRRELEVANT
DIV,11,0.012401,8,12,1.5,1.090909,11,0.012401,8,12,1.5,1.090909,0,IRRELEVANT
DIV,11,0.012401,5,12,2.4,1.090909,11,0.012401,5,12,2.4,1.090909,0,IRRELEVANT
DIV,23,0.029262,19,24,1.263158,1.043478,23,0.029262,19,24,1.263158,1.043478,0,IRRELEVANT
DIV,4,0.005089,4,5,1.25,1.25,4,0.005089,4,5,1.25,1.25,0,IRRELEVANT
DIV,4,0.005089,1,5,5,1.25,4,0.005089,1,5,5,1.25,0,IRRELEVANT
DIV,6,0.007634,1,7,7,1.166667,6,0.007634,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.01145,1,10,10,1.111111,9,0.01145,1,10,10,1.111111,0,IRRELEVANT
DIV,7,0.008906,1,8,8,1.142857,7,0.008906,1,8,8,1.142857,0,IRRELEVANT
DIV,6,0.007634,1,7,7,1.166667,6,0.007634,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.01145,1,10,10,1.111111,9,0.01145,1,10,10,1.111111,0,IRRELEVANT
DIV,11,0.013995,1,12,12,1.090909,11,0.013995,1,12,12,1.090909,0,IRRELEVANT
DIV,7,0.008906,1,8,8,1.142857,7,0.008906,1,8,8,1.142857,0,IRRELEVANT
DIV,11,0.013995,1,12,12,1.090909,11,0.013995,1,12,12,1.090909,0,IRRELEVANT
DIV,11,0.013995,1,12,12,1.090909,11,0.013995,1,12,12,1.090909,0,IRRELEVANT
DIV,9,0.01145,1,10,10,1.111111,9,0.01145,1,10,10,1.111111,0,IRRELEVANT
DIV,2,0.002545,1,4,4,2,2,0.002545,1,4,4,2,0,IRRELEVANT
DIV,5,0.006361,1,6,6,1.2,5,0.006361,1,6,6,1.2,0,IRRELEVANT
DIV,6,0.007634,1,7,7,1.166667,6,0.007634,1,7,7,1.166667,0,IRRELEVANT
DIV,12,0.015267,1,13,13,1.083333,12,0.015267,1,13,13,1.083333,0,IRRELEVANT
DIV,0,0.002545,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
DIV,6,0.007634,0,0,0,0,6,0.007634,0,0,0,0,0,INFORMATIONABOUTARTICLE
H2,6,0.007634,0,0,0,0,6,0.007634,0,0,0,0,0,HEADLINE
DIV,17,0.021628,0,0,0,0,17,0.021628,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,7,0.008906,0,0,0,0,7,0.008906,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,28,0.035623,0,0,0,0,28,0.035623,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,55,0.069975,7,43,6.142857,0.781818,55,0.069975,7,43,6.142857,0.781818,0,IRRELEVANT
DIV,55,0.069975,7,43,6.142857,0.781818,55,0.069975,7,43,6.142857,0.781818,0,IRRELEVANT
DIV,55,0.069975,7,43,6.142857,0.781818,55,0.069975,7,43,6.142857,0.781818,0,IRRELEVANT
DIV,47,0.059796,6,13,2.166667,0.276596,47,0.059796,6,13,2.166667,0.276596,0,IRRELEVANT
SPAN,17,0.021628,1,4,4,0.235294,17,0.021628,1,4,4,0.235294,0,HEADLINE
DIV,35,0.044529,4,5,1.25,0.142857,35,0.044529,4,5,1.25,0.142857,0,IRRELEVANT
DIV,18,0.022901,4,7,1.75,0.388889,18,0.022901,4,7,1.75,0.388889,0,IRRELEVANT
DIV,11,0.013995,8,12,1.5,1.090909,11,0.013995,8,12,1.5,1.090909,0,IRRELEVANT
DIV,11,0.013995,5,12,2.4,1.090909,11,0.013995,5,12,2.4,1.090909,0,IRRELEVANT
DIV,19,0.020607,17,20,1.176471,1.052632,19,0.020607,17,20,1.176471,1.052632,0,IRRELEVANT
DIV,4,0.004338,4,5,1.25,1.25,4,0.004338,4,5,1.25,1.25,0,IRRELEVANT
DIV,4,0.004338,1,5,5,1.25,4,0.004338,1,5,5,1.25,0,IRRELEVANT
DIV,6,0.006508,1,7,7,1.166667,6,0.006508,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.009761,1,10,10,1.111111,9,0.009761,1,10,10,1.111111,0,IRRELEVANT
DIV,7,0.007592,1,8,8,1.142857,7,0.007592,1,8,8,1.142857,0,IRRELEVANT
DIV,6,0.006508,1,7,7,1.166667,6,0.006508,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.009761,1,10,10,1.111111,9,0.009761,1,10,10,1.111111,0,IRRELEVANT
DIV,11,0.011931,1,12,12,1.090909,11,0.011931,1,12,12,1.090909,0,IRRELEVANT
DIV,7,0.007592,1,8,8,1.142857,7,0.007592,1,8,8,1.142857,0,IRRELEVANT
DIV,11,0.011931,1,12,12,1.090909,11,0.011931,1,12,12,1.090909,0,IRRELEVANT
DIV,11,0.011931,1,12,12,1.090909,11,0.011931,1,12,12,1.090909,0,IRRELEVANT
DIV,9,0.009761,1,10,10,1.111111,9,0.009761,1,10,10,1.111111,0,IRRELEVANT
DIV,2,0.002169,1,4,4,2,2,0.002169,1,4,4,2,0,IRRELEVANT
DIV,5,0.005423,1,6,6,1.2,5,0.005423,1,6,6,1.2,0,IRRELEVANT
DIV,6,0.006508,1,7,7,1.166667,6,0.006508,1,7,7,1.166667,0,IRRELEVANT
DIV,12,0.013015,1,13,13,1.083333,12,0.013015,1,13,13,1.083333,0,IRRELEVANT
DIV,0,0.002169,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
DIV,8,0.008677,0,0,0,0,8,0.008677,0,0,0,0,0,INFORMATIONABOUTARTICLE
H2,8,0.008677,0,0,0,0,8,0.008677,0,0,0,0,0,HEADLINE
DIV,12,0.013015,0,0,0,0,12,0.013015,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,3,0.003254,0,0,0,0,3,0.003254,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,14,0.015184,1,9,9,0.642857,14,0.015184,1,9,9,0.642857,0,IRRELEVANT
DIV,14,0.015184,1,9,9,0.642857,14,0.015184,1,9,9,0.642857,0,IRRELEVANT
DIV,14,0.015184,1,9,9,0.642857,14,0.015184,1,9,9,0.642857,0,IRRELEVANT
DIV,47,0.050976,6,13,2.166667,0.276596,47,0.050976,6,13,2.166667,0.276596,0,IRRELEVANT
DIV,35,0.037961,4,5,1.25,0.142857,35,0.037961,4,5,1.25,0.142857,0,IRRELEVANT
DIV,18,0.019523,4,7,1.75,0.388889,18,0.019523,4,7,1.75,0.388889,0,IRRELEVANT
DIV,11,0.011931,8,12,1.5,1.090909,11,0.011931,8,12,1.5,1.090909,0,IRRELEVANT
DIV,11,0.011931,5,12,2.4,1.090909,11,0.011931,5,12,2.4,1.090909,0,IRRELEVANT
DIV,19,0.025367,17,20,1.176471,1.052632,19,0.025367,17,20,1.176471,1.052632,0,IRRELEVANT
DIV,4,0.00534,4,5,1.25,1.25,4,0.00534,4,5,1.25,1.25,0,IRRELEVANT
DIV,4,0.00534,1,5,5,1.25,4,0.00534,1,5,5,1.25,0,IRRELEVANT
DIV,6,0.008011,1,7,7,1.166667,6,0.008011,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.012016,1,10,10,1.111111,9,0.012016,1,10,10,1.111111,0,IRRELEVANT
DIV,7,0.009346,1,8,8,1.142857,7,0.009346,1,8,8,1.142857,0,IRRELEVANT
DIV,6,0.008011,1,7,7,1.166667,6,0.008011,1,7,7,1.166667,0,IRRELEVANT
DIV,9,0.012016,1,10,10,1.111111,9,0.012016,1,10,10,1.111111,0,IRRELEVANT
DIV,11,0.014686,1,12,12,1.090909,11,0.014686,1,12,12,1.090909,0,IRRELEVANT
DIV,7,0.009346,1,8,8,1.142857,7,0.009346,1,8,8,1.142857,0,IRRELEVANT
DIV,11,0.014686,1,12,12,1.090909,11,0.014686,1,12,12,1.090909,0,IRRELEVANT
DIV,11,0.014686,1,12,12,1.090909,11,0.014686,1,12,12,1.090909,0,IRRELEVANT
DIV,9,0.012016,1,10,10,1.111111,9,0.012016,1,10,10,1.111111,0,IRRELEVANT
DIV,2,0.00267,1,4,4,2,2,0.00267,1,4,4,2,0,IRRELEVANT
DIV,5,0.006676,1,6,6,1.2,5,0.006676,1,6,6,1.2,0,IRRELEVANT
DIV,6,0.008011,1,7,7,1.166667,6,0.008011,1,7,7,1.166667,0,IRRELEVANT
DIV,12,0.016021,1,13,13,1.083333,12,0.016021,1,13,13,1.083333,0,IRRELEVANT
DIV,0,0.00267,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
DIV,9,0.012016,0,0,0,0,9,0.012016,0,0,0,0,0,INFORMATIONABOUTARTICLE
H2,9,0.012016,0,0,0,0,9,0.012016,0,0,0,0,0,HEADLINE
DIV,27,0.036048,0,0,0,0,27,0.036048,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,6,0.008011,0,0,0,0,6,0.008011,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,31,0.041389,3,26,8.666667,0.83871,31,0.041389,3,26,8.666667,0.83871,0,IRRELEVANT
DIV,31,0.041389,3,26,8.666667,0.83871,31,0.041389,3,26,8.666667,0.83871,0,IRRELEVANT
DIV,31,0.041389,3,26,8.666667,0.83871,31,0.041389,3,26,8.666667,0.83871,0,IRRELEVANT
DIV,47,0.06275,6,13,2.166667,0.276596,47,0.06275,6,13,2.166667,0.276596,0,IRRELEVANT
DIV,35,0.046729,4,5,1.25,0.142857,35,0.046729,4,5,1.25,0.142857,0,IRRELEVANT
DIV,18,0.024032,4,7,1.75,0.388889,18,0.024032,4,7,1.75,0.388889,0,IRRELEVANT
DIV,11,0.014686,8,12,1.5,1.090909,11,0.014686,8,12,1.5,1.090909,0,IRRELEVANT
DIV,11,0.014686,5,12,2.4,1.090909,11,0.014686,5,12,2.4,1.090909,0,IRRELEVANT
UL,268,0.178548,146,268,1.835616,1,268,0.178548,146,268,1.835616,1,1,IRRELEVANT
H1,9,0.005996,0,0,0,0,9,0.005996,0,0,0,0,1,HEADLINE
DIV,7,0.004664,2,6,3,0.857143,7,0.004664,2,6,3,0.857143,1,INFORMATIONABOUTARTICLE
DIV,5,0.003331,0,0,0,0,5,0.003331,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,803,0.535643,0,0,0,0,803,0.534977,0,0,0,0,1,MAIN
UL,8,0.00533,5,9,1.8,1.125,8,0.00533,5,9,1.8,1.125,0,IRRELEVANT
DIV,33,0.021985,2,29,14.5,0.878788,33,0.021985,2,29,14.5,0.878788,0,IRRELEVANT
DIV,33,0.021985,2,29,14.5,0.878788,33,0.021985,2,29,14.5,0.878788,0,IRRELEVANT
UL,3,0.001999,1,4,4,1.333333,3,0.001999,1,4,4,1.333333,0,IRRELEVANT
UL,20,0.013324,11,21,1.909091,1.05,20,0.013324,11,21,1.909091,1.05,0,IRRELEVANT
UL,29,0.01932,13,30,2.307692,1.034483,29,0.01932,13,30,2.307692,1.034483,0,IRRELEVANT
UL,27,0.017988,11,28,2.545455,1.037037,27,0.017988,11,28,2.545455,1.037037,0,IRRELEVANT
UL,20,0.013324,9,21,2.333333,1.05,20,0.013324,9,21,2.333333,1.05,0,IRRELEVANT
UL,30,0.019987,11,30,2.727273,1,30,0.019987,11,30,2.727273,1,0,IRRELEVANT
UL,268,0.161836,146,268,1.835616,1,268,0.161836,146,268,1.835616,1,1,IRRELEVANT
H1,13,0.00785,0,0,0,0,13,0.00785,0,0,0,0,1,HEADLINE
DIV,6,0.003623,2,6,3,1,6,0.003623,2,6,3,1,1,INFORMATIONABOUTARTICLE
DIV,2,0.001208,0,0,0,0,2,0.001208,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,839,0.507246,0,0,0,0,839,0.506643,0,0,0,0,1,MAIN
UL,5,0.003019,2,6,3,1.2,5,0.003019,2,6,3,1.2,0,IRRELEVANT
DIV,113,0.068237,7,93,13.285714,0.823009,113,0.068237,7,93,13.285714,0.823009,0,IRRELEVANT
DIV,69,0.041667,5,55,11,0.797101,69,0.041667,5,55,11,0.797101,0,IRRELEVANT
UL,3,0.001812,1,4,4,1.333333,3,0.001812,1,4,4,1.333333,0,IRRELEVANT
UL,20,0.012077,11,21,1.909091,1.05,20,0.012077,11,21,1.909091,1.05,0,IRRELEVANT
UL,29,0.017512,13,30,2.307692,1.034483,29,0.017512,13,30,2.307692,1.034483,0,IRRELEVANT
UL,27,0.016304,11,28,2.545455,1.037037,27,0.016304,11,28,2.545455,1.037037,0,IRRELEVANT
UL,20,0.012077,9,21,2.333333,1.05,20,0.012077,9,21,2.333333,1.05,0,IRRELEVANT
UL,30,0.018116,11,30,2.727273,1,30,0.018116,11,30,2.727273,1,0,IRRELEVANT
UL,273,0.265306,147,273,1.857143,1,273,0.265306,147,273,1.857143,1,1,IRRELEVANT
UL,3,0.002915,1,4,4,1.333333,3,0.002915,1,4,4,1.333333,0,IRRELEVANT
UL,20,0.019436,11,21,1.909091,1.05,20,0.019436,11,21,1.909091,1.05,0,IRRELEVANT
UL,29,0.028183,13,30,2.307692,1.034483,29,0.028183,13,30,2.307692,1.034483,0,IRRELEVANT
UL,27,0.026239,11,28,2.545455,1.037037,27,0.026239,11,28,2.545455,1.037037,0,IRRELEVANT
UL,20,0.019436,9,21,2.333333,1.05,20,0.019436,9,21,2.333333,1.05,0,IRRELEVANT
UL,30,0.029155,11,30,2.727273,1,30,0.029155,11,30,2.727273,1,0,IRRELEVANT
UL,268,0.325638,146,268,1.835616,1,268,0.325638,146,268,1.835616,1,1,IRRELEVANT
DIV,2,0.00243,0,0,0,0,5,0.006075,0,0,0,0,0,IRRELEVANT
UL,3,0.003645,1,4,4,1.333333,3,0.003645,1,4,4,1.333333,0,IRRELEVANT
