@relation class_relation-weka.filters.unsupervised.attribute.Remove-R14-15

@attribute tagName {BODY,DIV,TD,FONT,H1,H2,H3,H4,H5,LI,SPAN,UL,P,EM}
@attribute wordCount_AE numeric
@attribute densityinHTML_AE numeric
@attribute LinkCount_AE numeric
@attribute wordCountinLink_AE numeric
@attribute meanofWordinLinks_AE numeric
@attribute meanofWordinLinksAllWords_AE numeric
@attribute wordCount numeric
@attribute DensityinHTML numeric
@attribute LinkCount numeric
@attribute wordCountinLink numeric
@attribute meanofWordinLinks numeric
@attribute meanofWordinLinksAllWords numeric
@attribute tag_idORclass numeric
@attribute class {IRRELEVANT,MAIN,HEADLINE,INFORMATIONABOUTARTICLE}

@data
DIV,15,0.01292,2,3,1.5,0.2,15,0.01292,2,3,1.5,0.2,0,IRRELEVANT
DIV,14,0.012059,4,10,2.5,0.714286,14,0.012059,4,10,2.5,0.714286,1,IRRELEVANT
DIV,70,0.060293,46,71,1.543478,1.014286,70,0.060293,46,71,1.543478,1.014286,1,IRRELEVANT
DIV,13,0.008434,3,13,4.333333,0.928571,13,0.007831,3,13,4.333333,1,1,IRRELEVANT
DIV,288,0.173494,158,282,1.78481,0.979167,288,0.173494,158,282,1.78481,0.979167,1,IRRELEVANT
DIV,13,0.007831,6,13,2.166667,1,13,0.007831,6,13,2.166667,1,1,IRRELEVANT
DIV,11,0.007229,4,5,1.25,0.416667,11,0.006627,4,5,1.25,0.454545,1,IRRELEVANT
H1,10,0.006024,0,0,0,0,10,0.006024,0,0,0,0,0,HEADLINE
DIV,2,0.001205,2,3,1.5,1.5,2,0.001205,2,3,1.5,1.5,0,IRRELEVANT
DIV,18,0.010843,0,0,0,0,18,0.010843,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,10,0.006024,1,9,9,0.9,10,0.006024,1,9,9,0.9,0,IRRELEVANT
DIV,69,0.041566,5,67,13.4,0.971014,69,0.041566,5,67,13.4,0.971014,0,IRRELEVANT
DIV,4,0.00241,0,0,0,0,4,0.00241,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,785,0.472892,7,13,1.857143,0.016561,785,0.472892,7,13,1.857143,0.016561,0,MAIN
DIV,5,0.003012,1,2,2,0.4,5,0.003012,1,2,2,0.4,0,IRRELEVANT
DIV,30,0.018072,2,6,3,0.2,30,0.018072,2,6,3,0.2,0,IRRELEVANT
DIV,42,0.025301,2,5,2.5,0.119048,42,0.025301,2,5,2.5,0.119048,0,IRRELEVANT
DIV,17,0.010241,2,5,2.5,0.294118,17,0.010241,2,5,2.5,0.294118,0,IRRELEVANT
DIV,19,0.011446,2,4,2,0.210526,19,0.011446,2,4,2,0.210526,0,IRRELEVANT
DIV,11,0.006627,2,3,1.5,0.272727,11,0.006627,2,3,1.5,0.272727,0,IRRELEVANT
DIV,11,0.006627,2,2,1,0.181818,11,0.006627,2,2,1,0.181818,0,IRRELEVANT
DIV,12,0.007229,2,2,1,0.166667,12,0.007229,2,2,1,0.166667,0,IRRELEVANT
DIV,15,0.009036,2,3,1.5,0.2,15,0.009036,2,3,1.5,0.2,0,IRRELEVANT
DIV,14,0.008434,4,10,2.5,0.714286,14,0.008434,4,10,2.5,0.714286,1,IRRELEVANT
DIV,70,0.042169,46,71,1.543478,1.014286,70,0.042169,46,71,1.543478,1.014286,1,IRRELEVANT
DIV,13,0.009964,3,13,4.333333,0.928571,13,0.009253,3,13,4.333333,1,1,IRRELEVANT
DIV,288,0.204982,158,282,1.78481,0.979167,288,0.204982,158,282,1.78481,0.979167,1,IRRELEVANT
DIV,13,0.009253,6,13,2.166667,1,13,0.009253,6,13,2.166667,1,1,IRRELEVANT
DIV,11,0.008541,4,5,1.25,0.416667,11,0.007829,4,5,1.25,0.454545,1,IRRELEVANT
H1,15,0.010676,0,0,0,0,15,0.010676,0,0,0,0,0,HEADLINE
DIV,2,0.001423,2,3,1.5,1.5,2,0.001423,2,3,1.5,1.5,0,IRRELEVANT
DIV,64,0.045552,5,63,12.6,0.984375,64,0.045552,5,63,12.6,0.984375,0,IRRELEVANT
DIV,7,0.004982,0,0,0,0,7,0.004982,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,499,0.35516,7,14,2,0.028056,499,0.35516,7,14,2,0.028056,0,MAIN
DIV,5,0.003559,1,2,2,0.4,5,0.003559,1,2,2,0.4,0,IRRELEVANT
DIV,11,0.007829,2,4,2,0.363636,11,0.007829,2,4,2,0.363636,0,IRRELEVANT
DIV,14,0.009964,2,3,1.5,0.214286,14,0.009964,2,3,1.5,0.214286,0,IRRELEVANT
DIV,17,0.0121,2,5,2.5,0.294118,17,0.0121,2,5,2.5,0.294118,0,IRRELEVANT
DIV,19,0.013523,2,4,2,0.210526,19,0.013523,2,4,2,0.210526,0,IRRELEVANT
DIV,11,0.007829,2,3,1.5,0.272727,11,0.007829,2,3,1.5,0.272727,0,IRRELEVANT
DIV,11,0.007829,2,2,1,0.181818,11,0.007829,2,2,1,0.181818,0,IRRELEVANT
DIV,12,0.008541,2,2,1,0.166667,12,0.008541,2,2,1,0.166667,0,IRRELEVANT
DIV,15,0.010676,2,3,1.5,0.2,15,0.010676,2,3,1.5,0.2,0,IRRELEVANT
DIV,14,0.009964,4,10,2.5,0.714286,14,0.009964,4,10,2.5,0.714286,1,IRRELEVANT
DIV,70,0.049822,46,71,1.543478,1.014286,70,0.049822,46,71,1.543478,1.014286,1,IRRELEVANT
DIV,128,0.14832,4,5,1.25,0.039063,137,0.158749,4,5,1.25,0.036496,1,MAIN
DIV,0,0.002317,0,0,0,0,0,0,2,2,1,0,1,IRRELEVANT
DIV,48,0.05562,14,41,2.928571,0.854167,48,0.05562,14,41,2.928571,0.854167,1,IRRELEVANT
DIV,3,0.003476,1,3,3,1,3,0.003476,1,3,3,1,0,IRRELEVANT
DIV,3,0.003476,1,3,3,1,3,0.003476,1,3,3,1,0,IRRELEVANT
DIV,3,0.003476,1,3,3,1,3,0.003476,1,3,3,1,0,IRRELEVANT
DIV,3,0.003476,1,3,3,1,3,0.003476,1,3,3,1,0,IRRELEVANT
DIV,1,0.001159,1,2,2,2,1,0.001159,1,2,2,2,0,IRRELEVANT
DIV,3,0.003476,1,5,5,1.666667,3,0.003476,1,5,5,1.666667,0,IRRELEVANT
DIV,7,0.008111,1,6,6,0.857143,7,0.008111,1,6,6,0.857143,0,IRRELEVANT
DIV,7,0.008111,1,7,7,1,7,0.008111,1,7,7,1,0,IRRELEVANT
DIV,3,0.003476,1,5,5,1.666667,3,0.003476,1,5,5,1.666667,0,IRRELEVANT
DIV,5,0.005794,1,5,5,1,5,0.005794,1,5,5,1,0,IRRELEVANT
DIV,4,0.004635,1,4,4,1,4,0.004635,1,4,4,1,0,IRRELEVANT
DIV,2,0.002317,0,0,0,0,77,0.089224,42,65,1.547619,0.844156,1,IRRELEVANT
TD,3,0.003476,1,4,4,1.333333,3,0.003476,1,4,4,1.333333,0,IRRELEVANT
TD,4,0.004635,1,3,3,0.75,4,0.004635,1,3,3,0.75,0,IRRELEVANT
TD,2,0.002317,1,2,2,1,2,0.002317,1,2,2,1,0,IRRELEVANT
TD,3,0.003476,1,3,3,1,3,0.003476,1,3,3,1,0,IRRELEVANT
TD,3,0.003476,1,2,2,0.666667,3,0.003476,1,2,2,0.666667,0,IRRELEVANT
TD,2,0.002317,1,2,2,1,2,0.002317,1,2,2,1,0,IRRELEVANT
TD,3,0.003476,1,3,3,1,3,0.003476,1,3,3,1,0,IRRELEVANT
TD,4,0.004635,1,3,3,0.75,4,0.004635,1,3,3,0.75,0,IRRELEVANT
TD,4,0.004635,1,4,4,1,4,0.004635,1,4,4,1,0,IRRELEVANT
TD,3,0.003476,1,2,2,0.666667,3,0.003476,1,2,2,0.666667,0,IRRELEVANT
TD,3,0.003476,1,2,2,0.666667,3,0.003476,1,2,2,0.666667,0,IRRELEVANT
TD,5,0.005794,1,3,3,0.6,5,0.005794,1,3,3,0.6,0,IRRELEVANT
TD,4,0.004635,1,2,2,0.5,4,0.004635,1,2,2,0.5,0,IRRELEVANT
TD,4,0.004635,1,3,3,0.75,4,0.004635,1,3,3,0.75,0,IRRELEVANT
TD,7,0.008111,1,5,5,0.714286,7,0.008111,1,5,5,0.714286,0,IRRELEVANT
TD,5,0.005794,1,4,4,0.8,5,0.005794,1,4,4,0.8,0,IRRELEVANT
TD,4,0.004635,1,3,3,0.75,4,0.004635,1,3,3,0.75,0,IRRELEVANT
TD,4,0.004635,1,3,3,0.75,4,0.004635,1,3,3,0.75,0,IRRELEVANT
DIV,67,0.077636,10,67,6.7,1,67,0.077636,10,67,6.7,1,1,IRRELEVANT
DIV,28,0.032445,10,20,2,0.714286,37,0.042874,10,20,2,0.540541,1,IRRELEVANT
DIV,2,0.002317,0,0,0,0,6,0.006952,2,7,3.5,1.166667,1,IRRELEVANT
DIV,216,0.231016,0,0,0,0,225,0.240642,1,5,5,0.022222,1,MAIN
DIV,0,0.002139,0,0,0,0,0,0,2,2,1,0,1,IRRELEVANT
DIV,48,0.051337,14,41,2.928571,0.854167,48,0.051337,14,41,2.928571,0.854167,1,IRRELEVANT
DIV,3,0.003209,1,3,3,1,3,0.003209,1,3,3,1,0,IRRELEVANT
DIV,3,0.003209,1,3,3,1,3,0.003209,1,3,3,1,0,IRRELEVANT
DIV,3,0.003209,1,3,3,1,3,0.003209,1,3,3,1,0,IRRELEVANT
DIV,3,0.003209,1,3,3,1,3,0.003209,1,3,3,1,0,IRRELEVANT
DIV,1,0.00107,1,2,2,2,1,0.00107,1,2,2,2,0,IRRELEVANT
DIV,3,0.003209,1,5,5,1.666667,3,0.003209,1,5,5,1.666667,0,IRRELEVANT
DIV,7,0.007487,1,6,6,0.857143,7,0.007487,1,6,6,0.857143,0,IRRELEVANT
DIV,7,0.007487,1,7,7,1,7,0.007487,1,7,7,1,0,IRRELEVANT
DIV,3,0.003209,1,5,5,1.666667,3,0.003209,1,5,5,1.666667,0,IRRELEVANT
DIV,5,0.005348,1,5,5,1,5,0.005348,1,5,5,1,0,IRRELEVANT
DIV,4,0.004278,1,4,4,1,4,0.004278,1,4,4,1,0,IRRELEVANT
DIV,2,0.002139,0,0,0,0,77,0.082353,42,65,1.547619,0.844156,1,IRRELEVANT
TD,3,0.003209,1,4,4,1.333333,3,0.003209,1,4,4,1.333333,0,IRRELEVANT
TD,4,0.004278,1,3,3,0.75,4,0.004278,1,3,3,0.75,0,IRRELEVANT
TD,2,0.002139,1,2,2,1,2,0.002139,1,2,2,1,0,IRRELEVANT
TD,3,0.003209,1,3,3,1,3,0.003209,1,3,3,1,0,IRRELEVANT
TD,3,0.003209,1,2,2,0.666667,3,0.003209,1,2,2,0.666667,0,IRRELEVANT
TD,2,0.002139,1,2,2,1,2,0.002139,1,2,2,1,0,IRRELEVANT
TD,3,0.003209,1,3,3,1,3,0.003209,1,3,3,1,0,IRRELEVANT
TD,4,0.004278,1,3,3,0.75,4,0.004278,1,3,3,0.75,0,IRRELEVANT
TD,4,0.004278,1,4,4,1,4,0.004278,1,4,4,1,0,IRRELEVANT
TD,3,0.003209,1,2,2,0.666667,3,0.003209,1,2,2,0.666667,0,IRRELEVANT
TD,3,0.003209,1,2,2,0.666667,3,0.003209,1,2,2,0.666667,0,IRRELEVANT
TD,5,0.005348,1,3,3,0.6,5,0.005348,1,3,3,0.6,0,IRRELEVANT
TD,4,0.004278,1,2,2,0.5,4,0.004278,1,2,2,0.5,0,IRRELEVANT
TD,4,0.004278,1,3,3,0.75,4,0.004278,1,3,3,0.75,0,IRRELEVANT
TD,7,0.007487,1,5,5,0.714286,7,0.007487,1,5,5,0.714286,0,IRRELEVANT
TD,5,0.005348,1,4,4,0.8,5,0.005348,1,4,4,0.8,0,IRRELEVANT
TD,4,0.004278,1,3,3,0.75,4,0.004278,1,3,3,0.75,0,IRRELEVANT
TD,4,0.004278,1,3,3,0.75,4,0.004278,1,3,3,0.75,0,IRRELEVANT
DIV,67,0.071658,10,67,6.7,1,67,0.071658,10,67,6.7,1,1,IRRELEVANT
DIV,28,0.029947,10,20,2,0.714286,37,0.039572,10,20,2,0.540541,1,IRRELEVANT
DIV,2,0.002139,0,0,0,0,6,0.006417,2,7,3.5,1.166667,1,IRRELEVANT
DIV,14,0.038147,5,12,2.4,0.857143,14,0.038147,5,12,2.4,0.857143,1,IRRELEVANT
TD,2,0.00545,1,4,4,2,2,0.00545,1,4,4,2,1,IRRELEVANT
TD,1,0.002725,1,2,2,2,1,0.002725,1,2,2,2,1,IRRELEVANT
TD,2,0.00545,1,4,4,2,2,0.00545,1,4,4,2,1,IRRELEVANT
TD,5,0.013624,1,7,7,1.4,5,0.013624,1,7,7,1.4,1,IRRELEVANT
TD,2,0.00545,1,4,4,2,2,0.00545,1,4,4,2,1,IRRELEVANT
TD,2,0.00545,1,4,4,2,2,0.00545,1,4,4,2,1,IRRELEVANT
TD,2,0.00545,1,4,4,2,2,0.00545,1,4,4,2,1,IRRELEVANT
TD,2,0.00545,1,3,3,1.5,2,0.00545,1,3,3,1.5,1,IRRELEVANT
DIV,6,0.016349,0,0,0,0,6,0.016349,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,15,0.040872,0,0,0,0,15,0.040872,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,47,0.128065,5,49,9.8,1.042553,47,0.128065,5,49,9.8,1.042553,0,IRRELEVANT
DIV,80,0.217984,0,0,0,0,80,0.217984,0,0,0,0,1,MAIN
TD,13,0.038147,6,7,1.166667,0.5,13,0.035422,6,7,1.166667,0.538462,0,IRRELEVANT
DIV,14,0.047458,5,12,2.4,0.857143,14,0.047458,5,12,2.4,0.857143,1,IRRELEVANT
TD,2,0.00678,1,4,4,2,2,0.00678,1,4,4,2,1,IRRELEVANT
TD,1,0.00339,1,2,2,2,1,0.00339,1,2,2,2,1,IRRELEVANT
TD,2,0.00678,1,4,4,2,2,0.00678,1,4,4,2,1,IRRELEVANT
TD,5,0.016949,1,7,7,1.4,5,0.016949,1,7,7,1.4,1,IRRELEVANT
TD,2,0.00678,1,4,4,2,2,0.00678,1,4,4,2,1,IRRELEVANT
TD,2,0.00678,1,4,4,2,2,0.00678,1,4,4,2,1,IRRELEVANT
TD,2,0.00678,1,4,4,2,2,0.00678,1,4,4,2,1,IRRELEVANT
TD,2,0.00678,1,3,3,1.5,2,0.00678,1,3,3,1.5,1,IRRELEVANT
DIV,4,0.013559,0,0,0,0,4,0.013559,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,12,0.040678,0,0,0,0,12,0.040678,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.00678,0,0,0,0,2,0.00678,0,0,0,0,0,IRRELEVANT
DIV,58,0.19661,0,0,0,0,58,0.19661,0,0,0,0,1,MAIN
TD,13,0.047458,6,7,1.166667,0.5,13,0.044068,6,7,1.166667,0.538462,0,IRRELEVANT
UL,16,0.031311,6,11,1.833333,0.6875,16,0.031311,6,11,1.833333,0.6875,0,IRRELEVANT
UL,46,0.09002,27,45,1.666667,0.978261,46,0.09002,27,45,1.666667,0.978261,1,IRRELEVANT
LI,7,0.013699,4,7,1.75,1,7,0.013699,4,7,1.75,1,0,HEADLINE
H1,1,0.001957,1,2,2,2,1,0.001957,1,2,2,2,0,HEADLINE
H1,8,0.015656,0,0,0,0,8,0.015656,0,0,0,0,0,HEADLINE
DIV,103,0.201566,0,0,0,0,103,0.201566,0,0,0,0,1,MAIN
DIV,249,0.48728,78,252,3.230769,1.012048,249,0.48728,78,252,3.230769,1.012048,1,IRRELEVANT
UL,249,0.48728,78,252,3.230769,1.012048,249,0.48728,78,252,3.230769,1.012048,1,IRRELEVANT
LI,5,0.009785,4,6,1.5,1.2,5,0.009785,4,6,1.5,1.2,0,HEADLINE
UL,16,0.02649,6,11,1.833333,0.6875,16,0.02649,6,11,1.833333,0.6875,0,IRRELEVANT
UL,46,0.076159,27,45,1.666667,0.978261,46,0.076159,27,45,1.666667,0.978261,1,IRRELEVANT
LI,7,0.011589,4,7,1.75,1,7,0.011589,4,7,1.75,1,0,HEADLINE
H1,1,0.001656,1,2,2,2,1,0.001656,1,2,2,2,0,HEADLINE
H1,10,0.016556,0,0,0,0,10,0.016556,0,0,0,0,0,HEADLINE
DIV,199,0.32947,0,0,0,0,199,0.32947,0,0,0,0,1,MAIN
DIV,249,0.412252,78,252,3.230769,1.012048,249,0.412252,78,252,3.230769,1.012048,1,IRRELEVANT
UL,249,0.412252,78,252,3.230769,1.012048,249,0.412252,78,252,3.230769,1.012048,1,IRRELEVANT
LI,5,0.008278,4,6,1.5,1.2,5,0.008278,4,6,1.5,1.2,0,HEADLINE
UL,16,0.024806,6,11,1.833333,0.6875,16,0.024806,6,11,1.833333,0.6875,0,IRRELEVANT
LI,1,0.00155,1,2,2,2,1,0.00155,1,2,2,2,0,HEADLINE
H1,1,0.00155,1,2,2,2,1,0.00155,1,2,2,2,0,HEADLINE
UL,77,0.11938,4,26,6.5,0.337662,77,0.11938,4,26,6.5,0.337662,0,IRRELEVANT
DIV,114,0.176744,24,117,4.875,1.026316,114,0.176744,24,117,4.875,1.026316,1,IRRELEVANT
DIV,256,0.396899,81,258,3.185185,1.007813,256,0.396899,81,258,3.185185,1.007813,1,IRRELEVANT
UL,256,0.396899,81,258,3.185185,1.007813,256,0.396899,81,258,3.185185,1.007813,1,IRRELEVANT
LI,1,0.00155,1,2,2,2,1,0.00155,1,2,2,2,0,HEADLINE
UL,16,0.038835,6,11,1.833333,0.6875,16,0.038835,6,11,1.833333,0.6875,0,IRRELEVANT
H1,3,0.007282,1,4,4,1.333333,3,0.007282,1,4,4,1.333333,0,HEADLINE
DIV,256,0.621359,81,258,3.185185,1.007813,256,0.621359,81,258,3.185185,1.007813,1,IRRELEVANT
UL,256,0.621359,81,258,3.185185,1.007813,256,0.621359,81,258,3.185185,1.007813,1,IRRELEVANT
LI,3,0.007282,1,4,4,1.333333,3,0.007282,1,4,4,1.333333,0,HEADLINE
DIV,9,0.018293,6,10,1.666667,1.111111,25,0.050813,7,12,1.714286,0.48,1,IRRELEVANT
DIV,152,0.308943,5,30,6,0.197368,236,0.479675,15,50,3.333333,0.211864,1,MAIN
H1,8,0.01626,0,0,0,0,8,0.01626,0,0,0,0,0,HEADLINE
UL,29,0.058943,5,33,6.6,1.137931,29,0.058943,5,33,6.6,1.137931,0,IRRELEVANT
UL,36,0.073171,5,37,7.4,1.027778,36,0.073171,5,37,7.4,1.027778,0,IRRELEVANT
DIV,9,0.020325,7,11,1.571429,1.1,9,0.018293,7,11,1.571429,1.222222,1,IRRELEVANT
DIV,9,0.018182,6,10,1.666667,1.111111,25,0.050505,7,12,1.714286,0.48,1,IRRELEVANT
DIV,172,0.347475,4,14,3.5,0.081395,236,0.476768,14,33,2.357143,0.139831,1,MAIN
H1,6,0.012121,0,0,0,0,6,0.012121,0,0,0,0,0,HEADLINE
UL,29,0.058586,5,33,6.6,1.137931,29,0.058586,5,33,6.6,1.137931,0,IRRELEVANT
UL,36,0.072727,5,37,7.4,1.027778,36,0.072727,5,37,7.4,1.027778,0,IRRELEVANT
DIV,9,0.020202,7,11,1.571429,1.1,9,0.018182,7,11,1.571429,1.222222,1,IRRELEVANT
DIV,2,0.006192,0,0,0,0,15,0.04644,2,6,3,0.4,1,IRRELEVANT
UL,14,0.043344,10,15,1.5,1.071429,14,0.043344,10,15,1.5,1.071429,1,IRRELEVANT
DIV,5,0.01548,0,0,0,0,194,0.600619,2,2,1,0.010309,0,INFORMATIONABOUTARTICLE
H1,4,0.012384,0,0,0,0,4,0.012384,0,0,0,0,0,HEADLINE
DIV,35,0.108359,0,0,0,0,36,0.111455,1,2,2,0.055556,1,INFORMATIONABOUTARTICLE
DIV,2,0.006192,1,2,2,1,2,0.006192,1,2,2,1,0,INFORMATIONABOUTARTICLE
DIV,4,0.012384,0,0,0,0,4,0.012384,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,149,0.4613,0,0,0,0,150,0.464396,1,2,2,0.013333,1,MAIN
UL,62,0.19195,16,49,3.0625,0.790323,62,0.19195,16,49,3.0625,0.790323,1,IRRELEVANT
DIV,2,0.004425,0,0,0,0,15,0.033186,2,6,3,0.4,1,IRRELEVANT
UL,14,0.030973,10,15,1.5,1.071429,14,0.030973,10,15,1.5,1.071429,1,IRRELEVANT
DIV,7,0.015487,0,0,0,0,327,0.723451,2,2,1,0.006116,0,INFORMATIONABOUTARTICLE
H1,6,0.013274,0,0,0,0,6,0.013274,0,0,0,0,0,HEADLINE
DIV,40,0.088496,0,0,0,0,44,0.097345,1,2,2,0.045455,1,INFORMATIONABOUTARTICLE
DIV,5,0.011062,1,2,2,0.4,5,0.011062,1,2,2,0.4,0,INFORMATIONABOUTARTICLE
DIV,4,0.00885,0,0,0,0,4,0.00885,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,272,0.60177,0,0,0,0,273,0.603982,1,2,2,0.007326,1,MAIN
UL,62,0.137168,16,49,3.0625,0.790323,62,0.137168,16,49,3.0625,0.790323,1,IRRELEVANT
DIV,2,0.003697,0,0,0,0,15,0.027726,2,6,3,0.4,1,IRRELEVANT
UL,14,0.025878,10,15,1.5,1.071429,14,0.025878,10,15,1.5,1.071429,1,IRRELEVANT
DIV,10,0.018484,0,0,0,0,418,0.772643,1,4,4,0.009569,0,INFORMATIONABOUTARTICLE
H1,9,0.016636,0,0,0,0,9,0.016636,0,0,0,0,0,HEADLINE
DIV,32,0.05915,0,0,0,0,36,0.066543,1,4,4,0.111111,1,INFORMATIONABOUTARTICLE
DIV,5,0.009242,1,4,4,0.8,5,0.009242,1,4,4,0.8,0,INFORMATIONABOUTARTICLE
DIV,4,0.007394,0,0,0,0,4,0.007394,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,369,0.68207,0,0,0,0,369,0.68207,0,0,0,0,1,MAIN
UL,62,0.114603,16,49,3.0625,0.790323,62,0.114603,16,49,3.0625,0.790323,1,IRRELEVANT
DIV,2,0.001496,0,0,0,0,15,0.011219,2,6,3,0.4,1,IRRELEVANT
UL,14,0.010471,10,15,1.5,1.071429,14,0.010471,10,15,1.5,1.071429,1,IRRELEVANT
DIV,7,0.005236,0,0,0,0,1241,0.928197,2,5,2.5,0.004029,0,INFORMATIONABOUTARTICLE
H1,6,0.004488,0,0,0,0,6,0.004488,0,0,0,0,0,HEADLINE
DIV,16,0.011967,0,0,0,0,20,0.014959,1,4,4,0.2,1,INFORMATIONABOUTARTICLE
DIV,5,0.00374,1,4,4,0.8,5,0.00374,1,4,4,0.8,0,INFORMATIONABOUTARTICLE
DIV,4,0.002992,0,0,0,0,4,0.002992,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,1204,0.900524,0,0,0,0,1211,0.905759,1,2,2,0.001652,1,MAIN
SPAN,8,0.005984,0,0,0,0,8,0.005984,0,0,0,0,0,HEADLINE
UL,62,0.046372,16,49,3.0625,0.790323,62,0.046372,16,49,3.0625,0.790323,1,IRRELEVANT
DIV,2,0.002639,1,4,4,2,2,0.002639,1,4,4,2,0,IRRELEVANT
DIV,1,0.001319,1,2,2,2,1,0.001319,1,2,2,2,0,IRRELEVANT
DIV,1,0.001319,1,2,2,2,1,0.001319,1,2,2,2,0,IRRELEVANT
DIV,2,0.002639,1,3,3,1.5,2,0.002639,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.001319,1,2,2,2,1,0.001319,1,2,2,2,0,IRRELEVANT
DIV,1,0.001319,1,2,2,2,1,0.001319,1,2,2,2,0,IRRELEVANT
DIV,330,0.435356,14,20,1.428571,0.060606,367,0.484169,18,30,1.666667,0.081744,1,MAIN
DIV,23,0.030343,0,0,0,0,23,0.030343,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.002608,1,4,4,2,2,0.002608,1,4,4,2,0,IRRELEVANT
DIV,1,0.001304,1,2,2,2,1,0.001304,1,2,2,2,0,IRRELEVANT
DIV,1,0.001304,1,2,2,2,1,0.001304,1,2,2,2,0,IRRELEVANT
DIV,2,0.002608,1,3,3,1.5,2,0.002608,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.001304,1,2,2,2,1,0.001304,1,2,2,2,0,IRRELEVANT
DIV,1,0.001304,1,2,2,2,1,0.001304,1,2,2,2,0,IRRELEVANT
DIV,423,0.551499,9,10,1.111111,0.023641,451,0.588005,13,16,1.230769,0.035477,1,MAIN
DIV,16,0.02086,0,0,0,0,16,0.02086,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,0,0,3,2,0.666667,0,0,0,3,2,0.666667,0,0,IRRELEVANT
DIV,17,0.01633,9,17,1.888889,1,17,0.01633,9,17,1.888889,1,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,26,0.024976,16,25,1.5625,0.961538,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,26,0.024976,16,25,1.5625,0.961538,0,IRRELEVANT
DIV,25,0.024015,16,25,1.5625,1,25,0.024015,16,25,1.5625,1,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,150,0.144092,50,150,3,1,0,IRRELEVANT
DIV,20,0.019212,6,20,3.333333,1,150,0.144092,50,150,3,1,0,IRRELEVANT
DIV,8,0.008646,1,2,2,0.222222,8,0.007685,1,2,2,0.25,0,IRRELEVANT
DIV,10,0.010567,1,2,2,0.181818,10,0.009606,1,2,2,0.2,0,IRRELEVANT
DIV,7,0.007685,1,2,2,0.25,7,0.006724,1,2,2,0.285714,0,IRRELEVANT
DIV,4,0.004803,1,2,2,0.4,4,0.003842,1,2,2,0.5,0,IRRELEVANT
DIV,6,0.006724,1,2,2,0.285714,6,0.005764,1,2,2,0.333333,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,98,0.09414,10,80,8,0.816327,0,IRRELEVANT
DIV,98,0.09414,10,80,8,0.816327,98,0.09414,10,80,8,0.816327,0,IRRELEVANT
DIV,12,0.011527,1,13,13,1.083333,308,0.295869,64,369,5.765625,1.198052,0,IRRELEVANT
DIV,209,0.200768,33,276,8.363636,1.320574,209,0.200768,33,276,8.363636,1.320574,1,MAIN
DIV,17,0.01633,1,19,19,1.117647,17,0.01633,1,19,19,1.117647,0,IRRELEVANT
DIV,1,0.001921,0,0,0,0,1,0.000961,0,0,0,0,0,IRRELEVANT
DIV,1,0.000961,0,0,0,0,1,0.000961,0,0,0,0,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,12,0.011527,3,6,2,0.5,0,IRRELEVANT
DIV,3,0.002882,0,0,0,0,12,0.011527,3,6,2,0.5,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,17,0.01633,5,6,1.2,0.352941,0,IRRELEVANT
DIV,3,0.002882,0,0,0,0,17,0.01633,5,6,1.2,0.352941,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,7,0.006724,0,0,0,0,0,IRRELEVANT
DIV,7,0.006724,0,0,0,0,7,0.006724,0,0,0,0,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,52,0.049952,40,52,1.3,1,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,52,0.049952,40,52,1.3,1,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,11,0.010567,10,11,1.1,1,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,11,0.010567,10,11,1.1,1,0,IRRELEVANT
DIV,2,0.001921,0,0,0,0,5,0.004803,3,5,1.666667,1,0,IRRELEVANT
DIV,5,0.004803,3,5,1.666667,1,5,0.004803,3,5,1.666667,1,0,IRRELEVANT
DIV,8,0.007685,5,9,1.8,1.125,8,0.007685,5,9,1.8,1.125,0,IRRELEVANT
DIV,0,0,3,2,0.666667,0,0,0,3,2,0.666667,0,0,IRRELEVANT
DIV,17,0.02019,9,17,1.888889,1,17,0.02019,9,17,1.888889,1,0,IRRELEVANT
